pr_level1_key,pr_dpcode,iprcode,pack_size,brcode,parqty,sh_daysmin,sd_t_qty_30,on_promotion,Parqty_Cal,Parqty_Adj
1,19,254323,6,1011,6,766,0.0,0.0,0.0,6
1,8,141270,12,1011,20,255,11.0,0.0,11.0,11
2,23,56274,1,1030,5,162,10.0,1.25,13.0,13
1,1,219955,6,1039,3,365,1.0,0.0,1.0,6
2,19,259189,1,1039,6,120,0.0,0.0,0.0,3
2,18,248966,12,1006,6,260,0.0,0.0,0.0,3
1,9,158106,12,1038,7,658,10.0,0.0,10.0,10
2,27,212167,1,1047,3,60,0.15,0.0,0.0,3
1,4,113069,24,1042,4,246,4.0,1.25,5.0,8
1,5,251364,12,1050,6,320,4.0,0.0,4.0,6
1,3,225400,36,1052,6,130,4.0,0.0,4.0,6
2,19,252311,1,1026,3,21,1.0,0.0,0.0,3
1,9,258204,12,1040,6,660,0.0,1.25,0.0,8
2,21,199365,10,1003,12,30,3.0,0.0,1.0,3
1,1,200323,1,1034,6,329,3.0,0.0,2.0,6
1,1,248235,6,1003,4,180,0.0,1.25,0.0,8
1,10,246950,4,1007,6,1095,3.0,1.25,4.0,8
1,1,228118,1,1042,3,365,1.0,0.0,1.0,6
1,9,65998,12,1041,14,658,10.0,0.0,10.0,10
1,2,215271,16,1024,54,274,0.0,1.25,0.0,8
1,8,259109,12,1053,6,146,7.0,0.0,7.0,7
2,21,218942,10,1026,16,60,30.0,0.0,20.0,20
1,2,182448,24,1021,4,162,4.0,0.0,4.0,6
1,9,233282,24,1039,4,660,3.0,0.0,3.0,6
1,9,251729,12,1041,4,756,3.0,0.0,3.0,6
1,28,210060,4,1015,4,120,3.0,0.0,3.0,6
1,1,254196,24,1040,6,180,14.0,0.0,9.0,9
1,9,167480,12,1024,4,1676,3.0,1.25,4.0,8
1,2,256486,16,1044,10,365,1.0,0.0,1.0,6
1,5,87288,20,1020,3,595,0.0,0.0,0.0,6
1,8,24443,12,1011,12,180,9.0,0.0,9.0,9
1,19,254150,12,1006,6,255,1.0,1.25,1.0,8
1,3,136413,16,1042,12,161,3.0,1.25,4.0,8
1,2,190601,36,1053,36,270,6.0,0.0,6.0,6
1,5,253376,12,1053,12,150,6.0,1.25,8.0,8
1,19,221051,1,1003,6,658,0.0,0.0,0.0,6
1,1,171499,1,1048,3,360,0.0,0.0,0.0,6
1,1,195966,1,1024,6,329,0.0,0.0,0.0,6
1,10,237448,12,1005,4,730,0.0,0.0,0.0,6
1,8,251274,12,1046,7,432,9.0,0.0,9.0,9
1,28,249591,15,1036,4,90,0.0,0.0,0.0,6
1,1,249469,12,1030,18,256,13.0,0.0,9.0,9
1,1,251441,1,1049,6,730,4.0,0.0,3.0,6
1,9,194170,12,1006,18,658,16.0,1.25,20.0,20
1,10,252673,12,1000,6,756,6.0,0.0,6.0,6
1,2,243171,6,1007,12,730,1.0,0.0,1.0,6
1,9,251653,12,1006,12,766,1.0,1.25,1.0,8
1,10,238415,9,1047,8,365,11.0,1.25,14.0,14
1,5,132513,12,1016,6,209,6.0,0.0,6.0,6
2,23,213173,1,1036,12,19,56.0,0.0,19.0,19
2,28,220911,6,1032,8,69,12.0,0.0,8.0,8
1,20,252111,12,1016,48,180,33.0,0.0,33.0,33
1,28,230376,11,1039,10,250,6.0,0.0,6.0,6
1,5,243124,10,1024,2,120,1.0,0.0,1.0,6
1,5,234417,10,1036,4,307,4.0,0.0,4.0,6
1,9,258177,12,1039,6,550,1.0,1.25,1.0,8
1,28,220786,12,1023,4,182,2.0,0.0,2.0,6
1,2,183199,36,1049,6,270,7.0,0.0,7.0,7
1,5,243133,12,1051,6,584,2.0,1.25,3.0,8
1,1,257660,1,1006,3,1095,1.0,0.0,1.0,6
1,28,257258,4,1050,4,300,2.0,0.0,2.0,6
1,9,253671,12,1015,4,767,1.0,0.0,1.0,6
1,9,256572,6,1021,6,766,5.0,0.0,5.0,6
1,3,59484,24,1011,24,751,25.0,0.0,25.0,25
1,2,206076,16,1052,6,328,6.0,0.0,6.0,6
1,28,257623,12,1003,6,94,9.0,0.0,9.0,9
1,1,232637,1,1020,3,365,0.0,0.0,0.0,6
1,28,218173,6,1048,6,180,1.0,0.0,1.0,6
1,1,211654,6,1020,3,329,0.0,0.0,0.0,6
1,1,245586,4,1020,4,365,0.0,0.0,0.0,6
2,28,220768,6,1049,6,135,1.0,0.0,1.0,3
1,5,238860,14,1047,6,300,0.0,1.25,0.0,8
1,14,245972,20,1047,20,1050,20.0,1.25,25.0,25
1,9,111547,6,1053,6,657,0.0,0.0,0.0,6
1,10,44750,12,1050,10,657,3.0,0.0,3.0,6
1,3,254036,10,1007,2,256,0.0,1.25,0.0,8
2,19,248039,1,1022,3,90,2.0,0.0,1.0,3
1,5,252454,48,1023,3,292,4.0,0.0,4.0,6
1,19,217946,12,1051,20,1060,1.0,0.0,1.0,6
1,1,193853,6,1044,3,365,0.0,1.25,0.0,8
2,19,245553,5,1003,5,192,5.0,0.0,5.0,3
1,2,251451,24,1015,4,120,5.0,1.25,6.0,8
1,19,242508,72,1044,6,584,6.0,0.0,6.0,6
1,19,258165,1,1032,6,1095,2.0,0.0,2.0,6
1,19,236545,10,1019,6,335,2.0,0.0,2.0,6
2,19,245555,5,1046,6,80,5.0,0.0,3.0,3
1,5,186503,14,1038,3,257,5.0,1.25,6.0,8
1,1,53859,1,1047,3,329,1.0,0.0,1.0,6
1,1,235860,12,1036,60,337,111.0,0.0,74.0,74
1,20,208577,12,1021,24,306,42.0,1.25,53.0,53
1,1,105746,6,1005,3,356,1.0,0.0,1.0,6
2,27,208387,1,1046,1,35,0.0,0.0,0.0,3
1,5,122225,12,1041,10,865,21.0,1.25,26.0,26
1,28,120028,10,1030,4,150,7.0,0.0,7.0,7
2,21,183779,3,1033,2,90,1.0,0.0,1.0,3
1,1,248468,1,1040,6,730,4.0,0.0,3.0,6
1,9,256769,12,1034,6,548,2.0,0.0,2.0,6
1,14,14105,24,1046,46,658,19.0,0.0,19.0,19
1,9,235919,12,1022,4,700,0.0,0.0,0.0,6
1,9,248417,12,1022,6,370,3.0,0.0,3.0,6
1,10,194188,12,1033,6,657,0.0,0.0,0.0,6
2,28,239427,12,1034,4,135,2.0,0.0,2.0,3
1,19,245969,36,1032,12,292,0.0,0.0,0.0,6
1,1,137069,1,1050,3,329,0.0,0.0,0.0,6
1,8,99666,6,1022,4,317,6.0,1.25,8.0,8
1,19,248636,1,1003,4,365,0.0,0.0,0.0,6
1,10,238397,6,1047,4,730,1.0,0.0,1.0,6
1,2,193653,12,1007,2,210,5.0,0.0,5.0,6
1,8,204292,12,1019,4,648,0.0,1.25,0.0,8
1,8,258956,12,1051,6,180,1.0,1.25,1.0,8
2,21,222434,12,1044,15,105,7.0,0.0,7.0,7
1,8,236102,12,1041,4,411,0.0,0.0,0.0,6
1,1,216524,1,1011,3,365,1.0,0.0,1.0,6
1,1,235861,1,1033,3,365,3.0,0.0,2.0,6
1,28,173476,6,1042,4,120,4.0,0.0,4.0,6
1,28,65022,12,1032,4,135,0.0,0.0,0.0,6
1,8,80300,12,1020,16,760,10.0,1.25,13.0,13
1,5,253769,18,1049,3,273,0.0,0.0,0.0,6
2,19,218665,1,1038,3,85,0.0,0.0,0.0,3
2,28,246868,8,1042,4,360,1.0,0.0,1.0,3
1,8,8407,12,1051,6,270,1.0,0.0,1.0,6
2,19,253327,1,1003,3,17,0.0,0.0,0.0,3
1,9,144313,6,1039,7,658,2.0,0.0,2.0,6
1,19,218104,12,1036,6,310,0.0,0.0,0.0,6
1,9,223053,6,1033,6,730,1.0,0.0,1.0,6
1,19,232608,1,1050,2,657,0.0,0.0,0.0,6
1,10,256531,12,1040,6,1277,1.0,0.0,1.0,6
2,19,253165,6,1000,6,150,6.0,0.0,6.0,6
1,10,194188,12,1036,4,657,4.0,0.0,4.0,6
1,2,258610,60,1048,20,256,4.0,0.0,4.0,6
1,6,241378,24,1034,6,270,5.0,0.0,5.0,6
1,5,5400,48,1036,9,365,14.0,0.0,14.0,14
1,9,247546,24,1023,8,1095,1.0,0.0,1.0,6
2,19,256911,1,1047,6,15,6.0,0.0,2.0,3
2,28,86971,12,1006,6,45,3.0,0.0,1.0,3
1,28,61988,6,1020,4,135,0.0,0.0,0.0,6
1,7,257406,48,1000,8,90,26.0,0.0,17.0,17
1,8,8228,24,1014,14,474,3.0,1.25,4.0,8
1,12,255411,24,1041,10,511,7.0,1.25,9.0,9
1,19,247834,12,1016,4,365,1.0,1.25,1.0,8
2,23,121588,10,1041,8,274,7.0,0.0,7.0,7
2,28,214756,12,1003,6,135,2.0,0.0,2.0,3
1,19,250403,24,1006,6,288,3.0,0.0,3.0,6
1,4,100520,15,1020,9,325,2.0,0.0,2.0,6
1,9,257953,12,1015,6,657,12.0,0.0,12.0,12
1,9,206537,24,1023,6,658,7.0,0.0,7.0,7
2,18,236488,30,1039,6,161,44.0,0.0,44.0,44
1,2,112531,16,1020,14,330,1.0,1.25,1.0,8
1,28,249066,6,1050,4,450,1.0,0.0,1.0,6
2,23,204594,12,1030,16,165,35.0,1.25,44.0,44
1,10,260161,24,1026,12,766,4.0,1.25,5.0,8
1,28,214799,12,1026,4,75,3.0,0.0,2.0,6
1,1,206882,20,1016,6,247,3.0,0.0,2.0,6
1,8,245971,6,1033,4,180,0.0,0.0,0.0,6
1,8,250625,12,1049,5,584,1.0,0.0,1.0,6
1,2,1616,12,1048,6,278,3.0,1.25,4.0,8
1,1,252890,1,1038,4,365,0.0,0.0,0.0,6
1,9,178653,12,1048,6,658,4.0,1.25,5.0,8
1,1,247944,1,1021,3,365,0.0,0.0,0.0,6
1,9,201466,4,1036,8,658,1.0,0.0,1.0,6
2,23,221355,1,1040,3,18,17.0,0.0,6.0,6
1,10,247903,48,1023,8,1095,3.0,0.0,3.0,6
1,5,251493,14,1012,3,100,0.0,1.25,0.0,8
1,10,252919,6,1021,9,511,1.0,0.0,1.0,6
1,10,10758,24,1042,13,658,6.0,0.0,6.0,6
1,3,161508,24,1022,12,488,10.0,1.25,13.0,13
1,19,230734,12,1052,6,652,3.0,0.0,3.0,6
1,5,253782,15,1003,3,584,1.0,0.0,1.0,6
1,8,171591,24,1038,20,323,0.0,0.0,0.0,6
1,2,254023,18,1016,4,252,11.0,0.0,11.0,11
1,2,211015,12,1019,10,443,5.0,1.25,6.0,8
1,8,252249,36,1051,6,292,2.0,1.25,3.0,8
1,6,255480,12,1016,6,180,13.0,1.25,16.0,16
1,1,228758,6,1014,3,329,1.0,0.0,1.0,6
1,19,233941,100,1033,6,365,2.0,0.0,2.0,6
1,2,257527,20,1052,4,100,2.0,1.25,3.0,8
1,28,166470,12,1020,4,135,1.0,0.0,1.0,6
1,5,241704,12,1042,3,180,1.0,0.0,1.0,6
2,28,63852,12,1026,4,105,4.0,0.0,4.0,3
1,28,245967,12,1034,4,120,3.0,0.0,3.0,6
1,20,205108,12,1020,4,504,4.0,1.25,5.0,8
1,1,254503,1,1021,4,365,0.0,0.0,0.0,6
1,1,257742,1,1048,3,1825,0.0,0.0,0.0,6
1,2,256807,36,1006,14,242,2.0,1.25,3.0,8
1,8,93428,6,1019,4,388,2.0,0.0,2.0,6
1,1,258561,1,1021,3,1825,2.0,0.0,1.0,6
1,14,257759,4,1032,10,3000,8.0,0.0,8.0,8
1,1,250921,1,1051,3,1277,0.0,0.0,0.0,6
1,8,221894,24,1033,12,425,0.0,1.25,0.0,8
1,3,101213,24,1000,12,827,5.0,0.0,5.0,6
1,2,258064,24,1053,16,256,10.0,0.0,10.0,10
1,1,257502,6,1026,3,2555,0.0,0.0,0.0,6
1,10,254093,30,1019,8,766,15.0,0.0,15.0,15
1,3,4406,12,1047,6,634,9.0,0.0,9.0,9
1,19,242063,1,1021,2,365,0.0,0.0,0.0,6
1,20,212132,12,1016,13,425,5.0,1.25,6.0,8
1,8,253529,12,1015,9,180,0.0,0.0,0.0,6
1,19,254323,6,1030,6,766,1.0,0.0,1.0,6
1,2,223492,12,1026,4,90,3.0,0.0,2.0,6
1,8,70861,6,1026,5,380,3.0,0.0,3.0,6
2,18,216577,10,1032,12,102,78.0,0.0,78.0,78
1,28,221110,17,1052,4,120,1.0,0.0,1.0,6
1,9,155720,12,1024,12,657,6.0,1.25,8.0,8
1,2,83012,36,1048,36,211,33.0,1.25,41.0,41
1,1,229474,1,1030,2,329,0.0,0.0,0.0,6
1,1,245118,1,1011,3,730,0.0,0.0,0.0,6
1,5,157006,24,1044,8,307,5.0,1.25,6.0,8
1,2,203921,24,1019,13,365,9.0,0.0,9.0,9
1,8,24184,6,1007,5,962,4.0,0.0,4.0,6
1,19,253796,8,1046,12,365,12.0,0.0,12.0,12
1,6,173233,24,1050,6,690,2.0,1.25,3.0,8
1,19,247834,12,1000,4,365,0.0,1.25,0.0,8
2,21,212363,1,1007,3,21,2.0,1.25,1.0,4
1,28,249165,9,1039,4,60,0.0,0.0,0.0,6
1,6,45870,48,1034,5,1595,1.0,0.0,1.0,6
1,10,256535,12,1041,6,766,7.0,1.25,9.0,9
1,3,226318,12,1012,4,528,2.0,0.0,2.0,6
1,19,236315,12,1049,6,180,2.0,0.0,2.0,6
1,10,258144,72,1003,6,766,0.0,0.0,0.0,6
1,6,49998,48,1042,16,967,9.0,0.0,9.0,9
1,5,5827,6,1019,6,202,3.0,1.25,4.0,8
1,5,253213,24,1022,3,219,0.0,1.25,0.0,8
1,9,239978,24,1023,4,657,2.0,0.0,2.0,6
1,9,253094,6,1048,6,766,8.0,0.0,8.0,8
1,2,157406,16,1000,10,432,8.0,0.0,8.0,8
1,28,61632,12,1050,4,360,1.0,0.0,1.0,6
2,23,238001,1,1026,4,18,12.0,0.0,4.0,3
1,3,254179,20,1021,10,365,2.0,0.0,2.0,6
1,2,200272,6,1032,46,120,2.0,0.0,2.0,6
1,2,257230,12,1022,3,255,1.0,0.0,1.0,6
1,19,237696,30,1051,12,300,8.0,0.0,8.0,8
1,9,257349,12,1022,6,548,0.0,0.0,0.0,6
1,1,228071,1,1006,3,319,0.0,0.0,0.0,6
1,1,229681,1,1044,3,337,0.0,0.0,0.0,6
1,5,110279,12,1006,3,634,0.0,0.0,0.0,6
1,2,258148,24,1047,16,255,11.0,1.25,14.0,14
1,8,136408,12,1039,7,569,4.0,0.0,4.0,6
1,25,255670,12,1047,6,730,5.0,0.0,5.0,6
2,28,245608,8,1021,4,15,9.0,0.0,3.0,3
1,5,157005,24,1005,20,325,29.0,0.0,29.0,29
1,8,250407,12,1030,5,540,4.0,0.0,4.0,6
1,1,105745,6,1016,12,352,13.0,0.0,9.0,9
1,9,156306,12,1022,12,658,15.0,1.25,19.0,19
1,9,229031,48,1022,6,1095,2.0,0.0,2.0,6
1,2,247282,6,1024,6,295,5.0,0.0,5.0,6
1,3,234326,16,1042,2,300,3.0,1.25,4.0,8
1,28,214311,4,1003,4,713,0.0,0.0,0.0,6
1,8,203399,12,1006,4,326,0.0,0.0,0.0,6
1,5,115137,12,1044,3,816,4.0,0.0,4.0,6
1,1,141659,1,1021,3,329,0.0,0.0,0.0,6
1,6,230842,48,1053,6,794,2.0,0.0,2.0,6
1,10,84254,6,1050,4,658,0.0,1.25,0.0,8
2,19,250143,1,1003,5,100,0.0,0.0,0.0,3
1,3,234322,16,1038,4,316,1.0,1.25,1.0,8
2,19,253676,1,1023,5,365,0.0,0.0,0.0,3
1,8,257400,24,1007,4,298,3.0,0.0,3.0,6
1,3,237803,18,1021,4,180,1.0,0.0,1.0,6
2,23,20297,1,1007,3,162,5.0,0.0,5.0,3
2,23,259902,12,1036,5,120,0.0,0.0,0.0,3
2,28,228465,12,1044,3,60,2.0,0.0,1.0,3
1,14,131206,6,1047,4,658,3.0,0.0,3.0,6
1,10,235815,12,1024,5,658,2.0,0.0,2.0,6
1,2,112529,16,1005,20,323,15.0,1.25,19.0,19
1,9,235998,24,1012,4,658,2.0,1.25,3.0,8
2,22,176711,6,1039,4,270,3.0,1.25,4.0,4
1,2,233707,12,1049,4,323,1.0,0.0,1.0,6
1,5,250332,12,1036,8,90,7.0,1.25,6.0,8
1,8,59476,24,1040,13,432,4.0,0.0,4.0,6
1,1,144365,4,1011,12,365,36.0,0.0,24.0,24
2,19,253159,12,1026,3,150,3.0,1.25,4.0,4
1,28,201223,4,1050,4,90,2.0,0.0,1.0,6
1,8,256439,12,1024,6,720,0.0,0.0,0.0,6
2,28,106255,6,1032,8,13,28.0,0.0,7.0,7
1,8,240525,60,1034,6,270,4.0,1.25,5.0,8
2,27,241448,1,1014,4,25,0.0,0.0,0.0,3
1,19,249680,50,1051,6,766,0.0,0.0,0.0,6
1,14,220225,20,1016,24,658,13.0,0.0,13.0,13
1,28,246356,14,1041,4,200,3.0,0.0,3.0,6
1,2,96168,6,1021,46,201,25.0,0.0,25.0,25
1,5,257791,24,1041,3,720,0.0,0.0,0.0,6
2,28,251915,12,1000,6,27,21.0,0.0,7.0,7
1,28,174286,8,1024,4,400,1.0,0.0,1.0,6
1,1,132017,20,1014,48,328,46.0,0.0,32.0,31
1,1,242724,1,1034,3,1278,2.0,0.0,1.0,6
1,20,181377,4,1022,31,180,30.5,1.25,38.0,38
1,10,220183,12,1053,12,657,6.0,0.0,6.0,6
1,2,252719,12,1030,2,252,0.0,0.0,0.0,6
2,21,232235,1,1049,2,535,0.0,0.0,0.0,3
1,5,227204,12,1012,3,633,0.0,0.0,0.0,6
1,28,256328,12,1040,4,100,1.0,0.0,1.0,6
2,28,248257,8,1014,6,135,2.0,0.0,2.0,3
1,5,250342,6,1020,4,90,0.0,0.0,0.0,6
1,9,48756,6,1007,6,658,2.0,0.0,2.0,6
1,10,86952,6,1012,4,658,0.0,1.25,0.0,8
2,28,166407,36,1021,32,800,45.0,0.0,45.0,45
1,1,257309,24,1036,6,180,2.0,1.25,1.0,8
1,1,256496,12,1048,6,1460,6.0,0.0,4.0,4
1,2,59598,24,1044,10,227,11.0,1.25,14.0,14
1,2,230009,18,1052,2,213,0.0,0.0,0.0,6
2,23,233514,1,1033,3,22,4.0,0.0,1.0,3
1,5,4838,6,1044,3,328,3.0,0.0,3.0,6
1,3,258099,24,1021,4,310,6.0,1.25,8.0,8
1,5,83623,12,1016,3,320,4.0,1.25,5.0,8
1,2,236581,12,1023,20,329,14.0,1.25,18.0,18
1,1,229477,12,1048,12,241,2.0,0.0,1.0,6
1,2,258601,48,1041,20,180,19.0,0.0,19.0,19
1,5,177409,18,1046,4,730,6.0,1.25,8.0,8
2,23,181583,12,1033,5,190,7.0,0.0,7.0,7
1,8,250081,12,1026,4,735,0.0,0.0,0.0,6
1,9,233085,24,1016,6,720,4.0,1.25,5.0,8
1,1,260463,12,1039,12,180,2.0,0.0,1.0,6
1,4,107177,12,1048,8,395,4.0,0.0,4.0,6
1,2,216278,36,1026,28,240,26.0,0.0,26.0,26
1,28,251110,12,1044,12,360,11.0,0.0,11.0,11
2,28,246867,8,1015,4,360,0.0,0.0,0.0,3
2,23,203856,1,1014,20,22,42.0,0.0,14.0,14
1,1,252326,1,1011,3,365,0.0,0.0,0.0,6
1,6,235125,12,1036,9,625,1.0,0.0,1.0,6
1,1,243676,1,1052,3,1835,8.0,0.0,5.0,5
1,28,258217,12,1032,6,360,0.0,0.0,0.0,6
1,1,1018,4,1007,3,360,2.0,0.0,1.0,6
1,8,237715,80,1016,18,365,15.0,0.0,15.0,15
1,1,159897,1,1032,3,329,7.0,0.0,5.0,5
1,19,249788,12,1006,5,180,0.0,0.0,0.0,6
1,3,251753,20,1034,2,180,2.0,0.0,2.0,6
1,1,210096,1,1051,3,360,0.0,0.0,0.0,6
1,8,57939,12,1019,12,180,1.0,1.25,1.0,8
1,2,249373,12,1042,2,90,0.0,0.0,0.0,6
1,9,255839,72,1020,6,630,1.0,0.0,1.0,6
1,5,68279,12,1051,3,365,2.0,1.25,3.0,8
2,23,251121,10,1038,8,120,14.0,0.0,14.0,14
1,1,31281,1,1012,3,329,0.0,0.0,0.0,6
1,2,258094,24,1032,20,126,22.0,1.25,28.0,28
1,6,173236,24,1053,24,709,2.0,1.25,3.0,8
1,8,58483,12,1038,5,257,4.0,0.0,4.0,6
1,1,251435,20,1021,3,365,2.0,0.0,1.0,6
1,8,146553,12,1024,4,415,2.0,0.0,2.0,6
1,8,8387,12,1041,18,187,27.0,1.25,34.0,34
1,2,183702,30,1050,6,120,0.0,1.25,0.0,8
1,8,251845,6,1052,6,120,0.0,0.0,0.0,6
1,1,250919,1,1032,3,1277,0.0,0.0,0.0,6
2,23,213173,1,1051,6,19,13.0,0.0,4.0,3
1,9,55020,72,1039,7,658,3.0,0.0,3.0,6
1,1,214994,1,1007,3,365,0.0,0.0,0.0,6
1,1,233273,6,1020,3,329,0.0,0.0,0.0,6
1,19,248054,12,1023,6,767,0.0,0.0,0.0,6
1,8,196511,14,1046,6,841,3.0,0.0,3.0,6
1,19,245210,10,1016,4,365,5.0,0.0,5.0,6
2,23,203616,12,1047,3,274,3.0,1.25,4.0,4
1,9,256510,36,1023,6,2555,3.0,1.25,4.0,8
1,3,249186,24,1000,16,240,14.0,1.25,18.0,18
1,9,87646,12,1040,6,658,5.0,0.0,5.0,6
1,19,252622,12,1024,6,292,1.0,0.0,1.0,6
2,19,252996,1,1007,5,90,3.0,0.0,2.0,3
1,14,258815,12,1039,3,400,0.0,1.25,0.0,8
1,1,116935,1,1000,2,365,0.0,0.0,0.0,6
1,9,250399,12,1044,6,630,0.0,1.25,0.0,8
2,22,236747,1,1033,3,120,1.0,0.0,1.0,3
1,14,80782,24,1044,40,658,6.0,0.0,6.0,6
1,1,132107,1,1041,3,329,0.0,0.0,0.0,6
1,10,113504,12,1026,8,658,8.0,0.0,8.0,8
2,28,197136,6,1000,52,180,111.0,0.0,111.0,111
1,10,235024,40,1022,4,730,5.0,1.25,6.0,8
1,19,237435,12,1032,12,647,25.0,0.0,25.0,25
1,9,127430,12,1038,4,658,2.0,0.0,2.0,6
1,9,153441,48,1048,6,657,5.0,0.0,5.0,6
1,28,237300,20,1036,80,30,189.0,0.0,63.0,63
1,1,205567,1,1026,6,329,2.0,0.0,1.0,6
1,9,190701,12,1011,6,658,10.0,0.0,10.0,10
1,9,233630,12,1003,6,657,2.0,0.0,2.0,6
1,3,86165,10,1022,8,165,4.0,0.0,4.0,6
2,22,95362,12,1032,15,270,20.0,0.0,20.0,20
1,9,259369,6,1032,6,540,3.0,0.0,3.0,6
1,20,198982,9,1036,12,262,9.0,0.0,9.0,9
1,9,249687,24,1053,6,1095,2.0,0.0,2.0,6
1,9,253932,6,1021,6,2555,5.0,1.25,6.0,8
1,1,38,12,1014,3,365,10.0,0.0,7.0,7
1,3,245240,36,1048,6,168,2.0,1.25,3.0,8
2,23,224651,1,1049,5,85,14.0,1.25,11.0,11
1,20,229899,24,1016,6,268,0.0,0.0,0.0,6
1,8,244710,24,1052,6,255,5.0,0.0,5.0,6
1,9,247885,24,1047,6,1095,3.0,0.0,3.0,6
1,1,181719,6,1015,3,329,0.0,0.0,0.0,6
1,10,110817,6,1034,4,658,3.0,1.25,4.0,8
1,19,227019,1,1032,2,658,0.0,0.0,0.0,6
1,5,61776,60,1053,30,247,24.0,0.0,24.0,24
1,1,237598,6,1005,3,1095,2.0,0.0,1.0,6
1,1,248361,1,1022,4,365,0.0,0.0,0.0,6
1,1,214998,1,1022,3,329,0.0,0.0,0.0,6
1,10,235796,24,1051,6,658,4.0,0.0,4.0,6
2,22,253638,10,1007,6,365,1.0,0.0,1.0,3
1,5,234591,12,1033,3,208,0.0,1.25,0.0,8
2,28,122089,12,1046,10,135,7.0,0.0,7.0,7
1,20,235907,12,1000,4,558,10.0,0.0,10.0,10
1,3,230864,5,1049,2,365,2.0,0.0,2.0,6
1,5,44584,18,1024,8,305,7.0,0.0,7.0,7
2,19,250051,1,1032,3,90,4.0,0.0,3.0,3
1,8,180535,12,1047,4,373,1.0,1.25,1.0,8
2,22,114768,12,1050,2,540,0.0,0.0,0.0,3
2,28,258709,18,1050,4,135,1.0,0.0,1.0,3
2,23,238003,1,1032,3,15,21.0,0.0,7.0,7
2,23,236063,12,1052,6,30,29.0,0.0,10.0,10
1,2,256897,12,1049,2,252,4.0,0.0,4.0,6
1,20,248789,12,1033,3,300,6.0,0.0,6.0,6
1,8,155186,12,1051,6,255,8.0,0.0,8.0,8
1,9,223149,36,1023,4,658,0.0,1.25,0.0,8
2,28,200190,12,1032,6,360,10.0,0.0,10.0,10
2,23,257784,1,1011,4,15,19.0,0.0,6.0,6
1,19,260156,6,1047,3,766,1.0,0.0,1.0,6
1,1,989,3,1051,6,329,3.0,0.0,2.0,6
1,1,223164,4,1039,6,352,4.0,0.0,3.0,6
1,2,259291,36,1024,6,256,0.0,0.0,0.0,6
1,2,204075,6,1022,6,180,3.0,1.25,4.0,8
1,9,228807,9,1051,6,730,1.0,0.0,1.0,6
1,9,243471,5,1020,4,1095,2.0,0.0,2.0,6
1,20,253857,12,1003,6,255,0.0,0.0,0.0,6
1,4,85985,24,1036,13,297,6.0,0.0,6.0,6
1,6,246999,16,1046,10,360,10.0,1.25,13.0,13
1,2,109904,10,1021,4,314,4.0,0.0,4.0,6
1,4,140672,15,1042,4,618,2.0,1.25,3.0,8
1,3,251369,24,1036,4,365,3.0,0.0,3.0,6
1,5,254663,6,1022,6,180,5.0,1.25,6.0,8
2,23,246759,20,1046,7,60,0.0,1.25,0.0,4
1,19,232794,12,1022,6,267,0.0,0.0,0.0,6
2,23,242786,6,1044,6,40,24.0,0.0,8.0,8
2,28,190862,12,1005,16,255,8.0,0.0,8.0,8
1,1,257741,1,1000,3,1825,1.0,0.0,1.0,6
1,3,247429,12,1041,2,288,5.0,1.25,6.0,8
1,1,132017,20,1011,18,328,16.0,0.0,11.0,11
1,19,248872,12,1039,4,292,0.0,0.0,0.0,6
1,1,254159,1,1049,3,750,0.0,0.0,0.0,6
1,9,257642,6,1019,8,1300,8.0,0.0,8.0,8
1,1,234821,1,1030,3,365,0.0,0.0,0.0,6
1,2,168154,12,1041,4,157,3.0,1.25,4.0,8
1,1,256413,1,1016,3,730,0.0,0.0,0.0,6
1,2,56383,12,1049,15,328,11.0,0.0,11.0,11
1,10,255738,24,1021,6,365,1.0,0.0,1.0,6
1,1,63748,1,1005,6,365,1.0,0.0,1.0,6
1,9,246448,12,1032,12,864,40.0,1.25,50.0,50
1,8,233232,12,1023,6,344,1.0,0.0,1.0,6
1,3,249429,12,1020,4,255,0.0,0.0,0.0,6
2,23,212074,6,1003,13,25,41.0,1.25,18.0,18
1,2,254002,12,1039,2,256,2.0,0.0,2.0,6
1,5,228912,32,1049,12,270,14.0,0.0,14.0,14
1,8,228588,24,1000,5,375,0.0,1.25,0.0,8
1,5,258637,12,1041,6,100,1.0,0.0,1.0,6
1,19,251528,20,1021,30,144,21.0,1.25,26.0,26
1,14,221817,12,1047,8,658,4.0,0.0,4.0,6
1,10,225742,12,1040,6,658,7.0,0.0,7.0,7
1,3,230189,10,1007,12,329,2.0,1.25,3.0,8
1,1,254501,1,1020,3,365,1.0,0.0,1.0,6
1,20,256569,12,1053,6,360,4.0,0.0,4.0,6
1,8,249227,12,1050,5,292,0.0,0.0,0.0,6
1,2,256798,10,1005,2,315,1.0,0.0,1.0,6
1,20,248103,24,1041,6,730,25.0,1.25,31.0,31
1,8,112566,144,1052,12,313,10.0,0.0,10.0,10
1,19,257183,16,1047,4,146,2.0,0.0,2.0,6
1,2,98056,12,1047,2,638,3.0,1.25,4.0,8
1,19,230154,5,1052,6,730,0.0,0.0,0.0,6
1,8,251275,12,1046,6,432,6.0,0.0,6.0,6
1,14,221750,12,1006,2,657,0.0,0.0,0.0,6
1,28,257775,19,1016,6,200,3.0,0.0,3.0,6
2,27,220037,1,1021,3,69,2.32,0.0,1.0,3
