pr_dpcode,brcode,parqty,sh_daysmin,sd_t_qty_30,on_promotion,Parqty_Cal,Parqty_Adj
3,11.0,6,616,9.0,1.25,11.0,11
12,4.0,10,450,4.0,0.0,4.0,6
25,0.0,5,658,0.0,0.0,0.0,6
19,8.0,10,479,8.0,0.0,8.0,8
10,6.0,4,657,5.0,1.25,6.0,8
1,26.0,42,180,39.0,0.0,26.0,26
1,0.0,3,730,0.0,0.0,0.0,6
3,4.0,6,316,4.0,0.0,4.0,6
19,2.0,5,14,8.0,0.0,2.0,3
8,1.0,6,90,2.0,0.0,1.0,6
12,4.0,10,584,4.0,0.0,4.0,6
5,16.0,12,720,13.0,1.25,16.0,16
23,3.0,6,219,3.0,0.0,3.0,3
8,2.0,12,180,2.0,0.0,2.0,6
20,5.0,8,220,4.0,1.25,5.0,8
8,0.0,6,511,0.0,0.0,0.0,6
25,1.0,3,658,1.0,0.0,1.0,6
20,11.0,6,255,9.0,1.25,11.0,11
28,0.0,6,270,0.0,0.0,0.0,6
2,10.0,6,234,8.0,1.25,10.0,10
19,1.0,6,658,1.0,0.0,1.0,6
28,4.0,3,36,12.0,0.0,4.0,3
28,1.0,3,13,6.0,0.0,1.0,3
9,0.0,4,756,0.0,1.25,0.0,8
2,5.0,4,365,5.0,0.0,5.0,6
19,0.0,10,240,0.0,0.0,0.0,3
8,2.0,4,974,2.0,0.0,2.0,6
1,5.0,6,180,6.0,1.25,5.0,5
10,4.0,6,1095,4.0,0.0,4.0,6
19,0.0,6,365,0.0,0.0,0.0,6
9,22.0,12,1095,22.0,0.0,22.0,22
5,0.0,3,720,0.0,1.25,0.0,8
2,0.0,6,250,0.0,1.25,0.0,8
3,5.0,6,180,5.0,0.0,5.0,6
22,0.0,10,216,0.0,0.0,0.0,3
28,2.0,6,120,2.0,0.0,2.0,6
28,23.0,22,202,23.0,0.0,23.0,23
12,15.0,20,432,15.0,0.0,15.0,15
5,0.0,3,120,0.0,1.25,0.0,8
2,2.0,12,283,2.0,0.0,2.0,6
2,9.0,4,126,7.0,1.25,9.0,9
23,2.0,3,10,7.0,0.0,2.0,3
2,9.0,12,730,9.0,0.0,9.0,9
8,2.0,4,904,2.0,0.0,2.0,6
19,2.0,3,300,2.0,0.0,2.0,3
2,0.0,2,159,0.0,0.0,0.0,6
8,3.0,6,181,3.0,0.0,3.0,6
1,0.0,4,329,0.0,0.0,0.0,6
23,1.0,6,80,2.0,0.0,1.0,3
19,1.0,6,867,1.0,0.0,1.0,6
1,0.0,3,329,0.0,0.0,0.0,6
8,1.0,4,180,1.0,0.0,1.0,6
9,1.0,4,756,1.0,0.0,1.0,6
23,3.0,3,16,9.0,0.0,3.0,3
3,14.0,10,788,14.0,0.0,14.0,14
2,4.0,6,126,4.0,0.0,4.0,6
2,6.0,26,295,6.0,0.0,6.0,6
28,1.0,4,450,1.0,0.0,1.0,6
10,3.0,8,658,2.0,1.25,3.0,8
8,0.0,7,376,0.0,0.0,0.0,6
19,1.0,3,150,1.0,0.0,1.0,3
1,1.0,6,329,1.0,0.0,1.0,6
23,4.0,3,25,11.0,0.0,4.0,3
28,0.0,4,90,0.0,0.0,0.0,6
28,2.0,4,360,2.0,0.0,2.0,3
9,0.0,6,547,0.0,1.25,0.0,8
20,3.0,6,365,3.0,0.0,3.0,6
1,0.0,4,360,0.0,0.0,0.0,6
28,4.0,4,360,4.0,0.0,4.0,6
2,0.0,6,256,0.0,0.0,0.0,6
10,19.0,12,504,15.0,1.25,19.0,19
8,10.0,10,315,8.0,1.25,10.0,10
1,0.0,3,329,0.0,0.0,0.0,6
10,0.0,3,511,0.0,0.0,0.0,6
10,0.0,6,1277,0.0,1.25,0.0,8
20,1.0,6,256,1.0,0.0,1.0,6
28,5.0,4,630,5.0,0.0,5.0,6
28,3.0,4,900,3.0,0.0,3.0,3
2,0.0,10,212,0.0,0.0,0.0,6
1,1.0,6,288,1.0,0.0,1.0,6
1,0.0,3,240,0.0,0.0,0.0,6
2,8.0,6,220,8.0,0.0,8.0,8
28,6.0,4,180,6.0,0.0,6.0,6
2,0.0,4,200,0.0,0.0,0.0,6
9,13.0,7,658,13.0,0.0,13.0,13
10,3.0,6,700,3.0,0.0,3.0,6
10,0.0,4,658,0.0,0.0,0.0,6
1,0.0,3,365,0.0,0.0,0.0,6
1,1.0,6,329,2.0,0.0,1.0,6
3,3.0,2,330,2.0,1.25,3.0,8
2,0.0,6,255,0.0,1.25,0.0,8
22,24.0,20,324,24.0,0.0,24.0,24
20,1.0,6,90,2.0,0.0,1.0,6
21,1.0,3,28,4.0,0.0,1.0,3
1,0.0,2,328,0.0,0.0,0.0,6
2,8.0,2,289,6.0,1.25,8.0,8
9,16.0,12,1095,13.0,1.25,16.0,16
8,0.0,6,715,0.0,0.0,0.0,6
19,1.0,4,256,1.0,0.0,1.0,6
19,18.0,6,510,14.0,1.25,18.0,18
12,3.0,4,658,3.0,0.0,3.0,6
23,4.0,3,22,13.0,0.0,4.0,3
19,1.0,6,31,4.0,0.0,1.0,3
2,11.0,13,323,11.0,0.0,11.0,11
19,0.0,2,658,0.0,0.0,0.0,6
10,1.0,6,766,1.0,1.25,1.0,8
10,8.0,18,720,8.0,0.0,8.0,8
1,0.0,3,365,0.0,0.0,0.0,6
9,23.0,26,657,23.0,0.0,23.0,23
6,30.0,34,615,30.0,0.0,30.0,30
9,1.0,6,657,1.0,1.25,1.0,8
9,0.0,4,864,0.0,1.25,0.0,8
20,1.0,12,300,1.0,0.0,1.0,6
22,18.0,12,365,18.0,0.0,18.0,18
19,2.0,6,850,2.0,0.0,2.0,6
23,0.0,12,25,1.0,0.0,0.0,3
1,1.0,3,360,1.0,1.25,1.0,8
6,4.0,6,1095,4.0,0.0,4.0,6
6,2.0,9,466,2.0,0.0,2.0,6
21,4.0,6,162,4.0,0.0,4.0,3
8,0.0,4,180,0.0,0.0,0.0,6
5,0.0,2,649,0.0,1.25,0.0,8
2,6.0,4,306,6.0,0.0,6.0,6
19,4.0,4,193,3.0,1.25,4.0,8
1,1.0,3,1825,1.0,0.0,1.0,6
1,1.0,3,365,1.0,0.0,1.0,6
20,14.0,19,309,11.0,1.25,14.0,14
8,4.0,5,310,4.0,0.0,4.0,6
8,16.0,12,656,13.0,1.25,16.0,16
5,8.0,12,383,6.0,1.25,8.0,8
9,1.0,4,657,1.0,1.25,1.0,8
28,0.0,4,180,0.0,0.0,0.0,6
23,2.0,3,16,7.0,0.0,2.0,3
1,12.0,6,180,17.5,0.0,12.0,12
10,6.0,6,766,5.0,1.25,6.0,8
5,25.0,25,300,25.0,0.0,25.0,25
21,0.0,6,210,0.0,0.0,0.0,3
28,6.0,16,75,9.0,0.0,6.0,6
1,0.0,3,365,0.0,0.0,0.0,6
10,2.0,6,365,2.0,0.0,2.0,6
2,24.0,18,283,19.0,1.25,24.0,24
23,0.0,10,165,0.0,0.0,0.0,3
28,3.0,4,180,3.0,0.0,3.0,6
21,2.0,3,292,2.0,0.0,2.0,3
10,8.0,6,219,6.0,1.25,8.0,8
9,1.0,6,730,1.0,0.0,1.0,6
28,2.0,4,137,2.0,0.0,2.0,3
28,3.0,4,180,3.0,0.0,3.0,6
25,2.0,5,658,2.0,0.0,2.0,6
19,1.0,6,800,1.0,0.0,1.0,6
22,14.0,5,305,14.0,0.0,14.0,14
19,3.0,6,292,3.0,0.0,3.0,6
19,1.0,24,365,1.0,0.0,1.0,6
19,1.0,6,256,1.0,0.0,1.0,6
21,12.0,20,18,37.0,0.0,12.0,12
28,12.0,10,300,12.0,0.0,12.0,12
19,1.0,12,720,1.0,0.0,1.0,6
2,8.0,11,252,6.0,1.25,8.0,8
8,2.0,6,180,2.0,0.0,2.0,6
2,20.0,6,227,20.0,0.0,20.0,20
20,3.0,8,231,3.0,0.0,3.0,6
2,1.0,6,256,1.0,0.0,1.0,6
28,0.0,4,135,0.0,0.0,0.0,3
8,2.0,8,409,2.0,0.0,2.0,6
2,1.0,9,323,1.0,0.0,1.0,6
22,0.0,3,500,0.0,0.0,0.0,3
23,5.0,3,85,6.0,1.25,5.0,4
5,0.0,3,365,0.0,0.0,0.0,6
21,3.0,8,30,8.0,0.0,3.0,3
28,3.0,3,60,4.0,0.0,3.0,3
19,1.0,5,584,1.0,0.0,1.0,6
21,3.0,6,116,3.0,0.0,3.0,3
2,0.0,2,180,0.0,0.0,0.0,6
9,1.0,4,292,1.0,0.0,1.0,6
19,0.0,6,120,0.0,0.0,0.0,3
28,10.0,8,135,10.0,0.0,10.0,10
28,0.0,4,120,0.0,0.0,0.0,6
2,6.0,3,300,6.0,0.0,6.0,6
9,0.0,6,304,0.0,1.25,0.0,8
2,8.0,24,270,8.0,0.0,8.0,8
10,78.0,18,658,62.0,1.25,78.0,78
5,11.0,5,365,9.0,1.25,11.0,11
9,3.0,12,1095,3.0,0.0,3.0,6
2,0.0,2,135,0.0,1.25,0.0,8
19,87.0,20,240,87.0,0.0,87.0,87
19,11.0,8,300,11.0,0.0,11.0,11
1,1.0,3,329,2.0,0.0,1.0,6
28,1.0,4,105,1.0,0.0,1.0,3
28,16.0,16,36,49.0,0.0,16.0,16
2,5.0,4,292,4.0,1.25,5.0,8
1,0.0,3,329,0.0,0.0,0.0,6
23,11.0,9,18,33.0,0.0,11.0,11
2,0.0,3,365,0.0,0.0,0.0,6
8,0.0,4,365,0.0,0.0,0.0,6
23,0.0,3,270,0.0,0.0,0.0,3
23,19.0,8,70,29.0,0.0,19.0,19
8,4.0,4,240,4.0,0.0,4.0,6
22,1.0,2,540,1.0,0.0,1.0,3
8,13.0,10,651,13.0,0.0,13.0,13
28,11.0,22,300,11.0,0.0,11.0,11
19,0.0,12,876,0.0,0.0,0.0,6
19,3.0,5,60,4.0,0.0,3.0,3
8,0.0,6,256,0.0,0.0,0.0,6
9,4.0,6,658,4.0,0.0,4.0,6
1,4.0,6,240,5.25,0.0,4.0,6
19,0.0,6,600,0.0,0.0,0.0,6
19,10.0,7,589,8.0,1.25,10.0,10
18,4.0,6,300,4.0,0.0,4.0,3
1,0.0,3,360,0.0,0.0,0.0,6
8,2.0,6,365,2.0,0.0,2.0,6
2,115.0,36,162,91.0,1.25,115.0,114
9,3.0,6,730,3.0,0.0,3.0,6
2,9.0,12,180,9.0,0.0,9.0,9
9,78.0,84,170,62.0,1.25,78.0,78
2,0.0,6,250,0.0,1.25,0.0,8
5,1.0,4,303,1.0,1.25,1.0,8
20,3.0,6,565,2.0,1.25,3.0,8
6,0.0,6,540,0.0,1.25,0.0,8
19,2.0,3,2336,2.0,0.0,2.0,6
8,3.0,12,180,2.0,1.25,3.0,8
8,14.0,7,365,14.0,0.0,14.0,14
19,10.0,6,300,8.0,1.25,10.0,10
22,2.0,6,335,2.0,0.0,2.0,3
19,4.0,10,240,4.0,0.0,4.0,3
10,5.0,6,730,4.0,1.25,5.0,8
28,0.0,6,436,0.0,0.0,0.0,6
5,20.0,13,387,20.0,0.0,20.0,20
27,1.0,1,23,1.84,0.0,1.0,3
2,24.0,10,189,19.0,1.25,24.0,24
1,4.0,3,180,6.0,0.0,4.0,4
1,1.0,3,328,1.0,0.0,1.0,6
2,21.0,20,487,21.0,0.0,21.0,21
1,1.0,6,319,2.0,0.0,1.0,6
18,3.0,12,90,5.0,0.0,3.0,3
28,1.0,16,135,1.0,0.0,1.0,6
20,2.0,4,8,8.0,0.0,2.0,3
4,5.0,6,633,5.0,0.0,5.0,6
20,9.0,6,58,14.0,0.0,9.0,9
28,1.0,8,225,1.0,0.0,1.0,3
28,10.0,6,378,8.0,1.25,10.0,10
9,5.0,6,2555,4.0,1.25,5.0,8
20,5.0,4,364,4.0,1.25,5.0,8
25,1.0,5,658,1.0,0.0,1.0,6
10,6.0,6,511,6.0,0.0,6.0,6
8,0.0,12,300,0.0,0.0,0.0,6
9,15.0,10,658,15.0,0.0,15.0,15
1,4.0,3,365,4.0,1.25,4.0,8
19,0.0,5,290,0.0,0.0,0.0,3
28,18.0,14,120,18.0,0.0,18.0,18
19,3.0,6,657,2.0,1.25,3.0,8
5,6.0,6,120,6.0,0.0,6.0,6
23,135.0,40,162,135.0,0.0,135.0,135
8,5.0,6,180,5.0,0.0,5.0,6
8,8.0,7,981,8.0,0.0,8.0,8
28,5.0,4,135,5.0,0.0,5.0,3
8,1.0,4,365,1.0,0.0,1.0,6
3,2.0,6,730,2.0,0.0,2.0,6
27,0.0,2,25,0.45,0.0,0.0,3
28,3.0,10,120,3.0,0.0,3.0,6
10,5.0,6,766,4.0,1.25,5.0,8
21,1.0,8,30,4.0,0.0,1.0,3
9,6.0,4,658,6.0,0.0,6.0,6
6,6.0,8,536,6.0,0.0,6.0,6
2,98.0,60,298,78.0,1.25,98.0,98
2,0.0,10,90,0.0,0.0,0.0,6
6,2.0,7,633,2.0,0.0,2.0,6
9,5.0,12,365,5.0,0.0,5.0,6
2,0.0,2,300,0.0,0.0,0.0,6
9,12.0,8,658,12.0,0.0,12.0,12
1,0.0,3,329,0.0,0.0,0.0,6
19,2.0,4,876,2.0,0.0,2.0,6
5,4.0,6,255,4.0,0.0,4.0,6
2,5.0,12,321,5.0,0.0,5.0,6
8,0.0,4,961,0.0,0.0,0.0,6
20,2.0,6,210,2.0,0.0,2.0,6
3,25.0,18,875,25.0,0.0,25.0,25
10,3.0,6,730,2.0,1.25,3.0,8
28,151.0,94,120,151.0,0.0,151.0,151
28,4.0,10,120,4.0,0.0,4.0,6
8,0.0,7,180,0.0,0.0,0.0,6
8,1.0,18,365,1.0,1.25,1.0,8
1,0.0,3,1825,0.0,0.0,0.0,6
20,7.0,9,292,7.0,0.0,7.0,7
19,1.0,4,365,1.0,0.0,1.0,6
10,0.0,7,658,0.0,0.0,0.0,6
19,15.0,6,150,12.0,1.25,15.0,15
1,1.0,3,730,2.0,0.0,1.0,6
9,1.0,8,1095,1.0,0.0,1.0,6
23,18.0,10,90,22.0,1.25,18.0,19
28,5.0,4,90,8.0,0.0,5.0,3
19,0.0,10,144,0.0,0.0,0.0,6
3,2.0,4,795,2.0,0.0,2.0,6
19,0.0,6,658,0.0,0.0,0.0,6
19,2.0,12,344,2.0,0.0,2.0,3
1,1.0,6,365,1.0,0.0,1.0,6
3,6.0,8,140,6.0,0.0,6.0,6
5,1.0,3,292,1.0,0.0,1.0,6
8,3.0,4,400,2.0,1.25,3.0,8
6,17.0,12,892,17.0,0.0,17.0,17
5,18.0,14,209,18.0,0.0,18.0,18
5,3.0,6,584,3.0,0.0,3.0,6
19,13.0,10,19,40.0,0.0,13.0,13
20,3.0,6,216,3.0,0.0,3.0,6
23,9.0,8,180,9.0,0.0,9.0,9
2,1.0,7,90,1.0,0.0,1.0,6
10,7.0,6,658,7.0,0.0,7.0,7
19,2.0,6,652,2.0,0.0,2.0,6
19,0.0,6,876,0.0,0.0,0.0,6
1,1.0,3,329,2.0,0.0,1.0,6
28,17.0,8,130,17.0,0.0,17.0,17
28,1.0,4,13,6.0,0.0,1.0,3
19,5.0,16,180,5.0,0.0,5.0,6
27,3.0,3,26,8.61,0.0,3.0,3
1,1.0,3,760,2.0,0.0,1.0,6
10,10.0,8,583,8.0,1.25,10.0,10
2,0.0,2,252,0.0,0.0,0.0,6
19,6.0,5,180,6.0,0.0,6.0,6
28,3.0,4,346,3.0,0.0,3.0,3
9,7.0,6,1000,7.0,0.0,7.0,7
8,3.0,6,255,3.0,0.0,3.0,6
2,23.0,12,263,23.0,0.0,23.0,23
5,0.0,4,670,0.0,0.0,0.0,6
22,1.0,3,180,1.0,0.0,1.0,3
20,2.0,8,255,2.0,0.0,2.0,6
1,10.0,6,750,15.0,0.0,10.0,10
19,0.0,5,584,0.0,0.0,0.0,6
1,0.0,5,365,0.0,0.0,0.0,6
2,2.0,2,256,2.0,0.0,2.0,6
1,0.0,3,329,0.0,0.0,0.0,6
10,6.0,4,657,5.0,1.25,6.0,8
28,2.0,4,60,3.0,0.0,2.0,3
14,13.0,16,658,13.0,0.0,13.0,13
20,3.0,6,148,3.0,0.0,3.0,6
5,0.0,2,461,0.0,0.0,0.0,6
2,0.0,2,345,0.0,0.0,0.0,6
19,0.0,12,365,0.0,0.0,0.0,6
9,3.0,8,1280,3.0,0.0,3.0,6
9,2.0,6,658,2.0,0.0,2.0,6
28,6.0,6,60,9.0,0.0,6.0,6
19,3.0,6,730,3.0,0.0,3.0,6
1,1.0,3,1000,1.0,0.0,1.0,6
10,5.0,15,658,4.0,1.25,5.0,8
2,3.0,8,100,2.0,1.25,3.0,8
19,21.0,15,170,21.0,0.0,21.0,21
3,6.0,16,881,6.0,0.0,6.0,6
8,0.0,6,240,0.0,0.0,0.0,6
5,1.0,3,365,1.0,0.0,1.0,6
23,9.0,6,100,9.0,0.0,9.0,9
3,1.0,4,285,1.0,0.0,1.0,6
19,0.0,0,856,0.0,0.0,0.0,6
28,1.0,4,360,1.0,0.0,1.0,6
19,0.0,5,438,0.0,0.0,0.0,3
5,6.0,3,511,5.0,1.25,6.0,8
21,6.0,24,18,18.0,0.0,6.0,6
1,1.0,6,365,2.0,0.0,1.0,6
3,4.0,6,407,3.0,1.25,4.0,8
1,0.0,3,329,0.0,1.25,0.0,8
19,0.0,3,308,0.0,0.0,0.0,3
5,2.0,12,180,2.0,0.0,2.0,6
28,0.0,8,120,0.0,0.0,0.0,6
8,2.0,38,315,2.0,0.0,2.0,6
25,3.0,6,700,3.0,0.0,3.0,6
19,0.0,12,700,0.0,0.0,0.0,6
2,3.0,3,60,4.0,0.0,3.0,6
28,3.0,6,135,3.0,0.0,3.0,3
1,1.0,3,750,1.0,0.0,1.0,6
10,9.0,7,657,9.0,0.0,9.0,9
28,12.0,6,135,12.0,0.0,12.0,12
19,4.0,6,800,4.0,0.0,4.0,6
20,8.0,6,890,8.0,0.0,8.0,8
1,0.0,3,1000,0.0,1.25,0.0,8
2,2.0,10,638,2.0,0.0,2.0,6
10,0.0,4,658,0.0,1.25,0.0,8
5,1.0,3,365,1.0,0.0,1.0,6
5,6.0,9,652,5.0,1.25,6.0,8
19,0.0,6,730,0.0,0.0,0.0,6
23,1.0,7,30,2.0,1.25,1.0,4
2,0.0,6,126,0.0,1.25,0.0,8
9,6.0,6,548,6.0,0.0,6.0,6
14,12.0,20,658,12.0,0.0,12.0,12
8,0.0,7,180,0.0,0.0,0.0,6
20,3.0,6,329,3.0,0.0,3.0,6
5,80.0,48,292,64.0,1.25,80.0,80
5,10.0,8,321,10.0,0.0,10.0,10
19,2.0,6,700,2.0,0.0,2.0,6
5,0.0,7,484,0.0,0.0,0.0,6
8,5.0,6,511,5.0,0.0,5.0,6
10,4.0,9,315,3.0,1.25,4.0,8
5,1.0,2,240,1.0,0.0,1.0,6
1,0.0,3,329,0.0,0.0,0.0,6
9,2.0,6,1095,2.0,0.0,2.0,6
8,16.0,15,654,16.0,0.0,16.0,16
3,3.0,6,252,3.0,0.0,3.0,6
2,6.0,12,266,6.0,0.0,6.0,6
2,5.0,6,270,5.0,0.0,5.0,6
9,2.0,8,767,2.0,0.0,2.0,6
1,0.0,3,1000,0.0,0.0,0.0,6
23,8.0,5,10,34.0,0.0,8.0,8
10,3.0,6,511,3.0,0.0,3.0,6
3,7.0,6,180,7.0,0.0,7.0,7
2,2.0,4,252,2.0,0.0,2.0,6
8,5.0,8,576,5.0,0.0,5.0,6
20,10.0,24,210,8.0,1.25,10.0,10
8,1.0,8,432,1.0,0.0,1.0,6
9,10.0,10,657,8.0,1.25,10.0,10
23,0.0,3,30,0.0,0.0,0.0,3
19,5.0,6,657,4.0,1.25,5.0,8
8,9.0,8,576,9.0,0.0,9.0,9
23,0.0,3,120,0.0,0.0,0.0,3
1,1.0,3,360,1.0,0.0,1.0,6
19,0.0,3,584,0.0,0.0,0.0,6
28,3.0,4,180,3.0,0.0,3.0,6
2,0.0,2,292,0.0,0.0,0.0,6
28,5.0,8,250,5.0,0.0,5.0,6
19,7.0,12,657,7.0,0.0,7.0,7
8,1.0,7,479,1.0,0.0,1.0,6
5,4.0,4,436,4.0,0.0,4.0,6
28,11.0,10,340,11.0,0.0,11.0,11
1,36.0,6,329,54.0,0.0,36.0,36
19,1.0,6,292,1.0,0.0,1.0,6
2,7.0,12,325,7.0,0.0,7.0,7
10,1.0,11,658,1.0,0.0,1.0,6
20,6.0,6,231,6.0,0.0,6.0,6
20,5.0,4,558,5.0,0.0,5.0,6
1,0.0,3,365,0.0,0.0,0.0,6
2,16.0,6,157,13.0,1.25,16.0,16
19,3.0,6,90,4.0,0.0,3.0,3
19,0.0,5,365,0.0,0.0,0.0,3
6,1.0,6,634,1.0,0.0,1.0,6
2,1.0,4,256,1.0,0.0,1.0,6
10,9.0,4,657,7.0,1.25,9.0,9
1,5.0,6,365,7.0,0.0,5.0,5
23,78.0,25,150,78.0,0.0,78.0,78
1,6.0,6,1095,9.0,0.0,6.0,6
19,1.0,6,300,1.0,0.0,1.0,3
5,2.0,3,222,2.0,0.0,2.0,6
22,11.0,8,480,9.0,1.25,11.0,11
3,2.0,2,210,2.0,0.0,2.0,6
2,3.0,6,360,3.0,0.0,3.0,6
23,18.0,19,19,53.0,0.0,18.0,18
25,0.0,4,658,0.0,0.0,0.0,6
5,4.0,12,480,4.0,0.0,4.0,6
19,10.0,18,24,31.0,0.0,10.0,10
19,1.0,3,365,1.0,0.0,1.0,3
19,1.0,6,1060,1.0,0.0,1.0,6
8,4.0,4,540,3.0,1.25,4.0,8
9,1.0,4,365,1.0,0.0,1.0,6
5,0.0,3,90,0.0,0.0,0.0,6
28,0.0,6,75,0.0,0.0,0.0,3
2,2.0,6,256,2.0,0.0,2.0,6
19,1.0,3,365,1.0,0.0,1.0,6
5,3.0,6,100,3.0,0.0,3.0,6
9,6.0,6,630,5.0,1.25,6.0,8
28,4.0,8,365,4.0,0.0,4.0,6
2,10.0,22,180,10.0,0.0,10.0,10
20,4.0,12,556,3.0,1.25,4.0,8
9,14.0,12,657,11.0,1.25,14.0,14
19,3.0,12,180,3.0,0.0,3.0,6
21,0.0,5,30,1.0,1.25,0.0,4
28,2.0,4,360,2.0,0.0,2.0,6
25,4.0,6,360,4.0,0.0,4.0,6
8,9.0,8,308,9.0,0.0,9.0,9
28,3.0,4,30,10.0,0.0,3.0,3
28,0.0,4,233,0.0,0.0,0.0,6
23,6.0,12,219,6.0,0.0,6.0,6
28,2.0,4,135,2.0,0.0,2.0,6
23,2.0,3,13,9.0,0.0,2.0,3
5,1.0,3,210,1.0,1.25,1.0,8
1,0.0,6,1460,0.0,0.0,0.0,6
3,19.0,30,286,15.0,1.25,19.0,19
25,3.0,3,658,3.0,0.0,3.0,6
21,9.0,6,90,13.0,0.0,9.0,9
1,0.0,3,329,0.0,0.0,0.0,6
21,1.0,5,12,3.0,0.0,1.0,3
1,2.0,6,301,3.0,0.0,2.0,6
10,0.0,6,504,0.0,0.0,0.0,6
23,6.0,8,25,16.0,1.25,6.0,4
8,1.0,6,225,1.0,1.25,1.0,8
5,1.0,4,472,1.0,0.0,1.0,6
6,14.0,13,747,14.0,0.0,14.0,14
20,9.0,24,135,7.0,1.25,9.0,9
8,1.0,4,650,1.0,0.0,1.0,6
1,1.0,3,365,1.0,0.0,1.0,6
28,16.0,10,135,16.0,0.0,16.0,16
8,2.0,6,365,2.0,0.0,2.0,6
1,1.0,6,329,2.0,0.0,1.0,6
9,0.0,6,767,0.0,0.0,0.0,6
9,7.0,6,657,7.0,0.0,7.0,7
8,5.0,7,350,5.0,0.0,5.0,6
1,3.0,3,1095,4.0,0.0,3.0,6
8,1.0,4,424,1.0,0.0,1.0,6
23,2.0,11,36,6.0,0.0,2.0,3
19,2.0,12,180,2.0,0.0,2.0,6
8,5.0,7,315,5.0,0.0,5.0,6
10,13.0,16,658,13.0,0.0,13.0,13
8,11.0,10,654,11.0,0.0,11.0,11
19,0.0,4,146,0.0,0.0,0.0,6
12,0.0,20,584,0.0,0.0,0.0,6
8,2.0,4,284,2.0,0.0,2.0,6
10,6.0,6,658,6.0,0.0,6.0,6
28,1.0,6,650,1.0,0.0,1.0,6
10,1.0,6,658,1.0,1.25,1.0,8
2,10.0,12,270,10.0,0.0,10.0,10
1,0.0,3,329,0.0,0.0,0.0,6
2,0.0,6,150,0.0,0.0,0.0,6
19,13.0,5,135,10.0,1.25,13.0,13
20,5.0,5,21,15.0,0.0,5.0,3
23,4.0,3,16,12.0,0.0,4.0,3
9,3.0,6,2555,2.0,1.25,3.0,8
23,1.0,6,219,1.0,1.25,1.0,4
2,2.0,4,336,2.0,0.0,2.0,6
3,0.0,2,329,0.0,0.0,0.0,6
2,1.0,6,299,1.0,0.0,1.0,6
5,9.0,12,189,7.0,1.25,9.0,9
9,5.0,4,658,5.0,0.0,5.0,6
6,18.0,25,841,18.0,0.0,18.0,18
5,1.0,4,720,1.0,1.25,1.0,8
20,61.0,30,270,62.0,0.0,61.0,62
28,39.0,8,135,31.0,1.25,39.0,39
2,2.0,6,288,2.0,0.0,2.0,6
8,0.0,7,1000,0.0,0.0,0.0,6
8,11.0,12,511,11.0,0.0,11.0,11
8,2.0,6,432,2.0,0.0,2.0,6
5,0.0,4,319,0.0,0.0,0.0,6
22,3.0,6,270,2.0,1.25,3.0,4
28,0.0,4,135,0.0,0.0,0.0,6
28,0.0,4,180,0.0,0.0,0.0,6
1,3.0,3,329,4.0,0.0,3.0,6
21,3.0,4,108,2.0,1.25,3.0,4
28,4.0,6,60,4.0,1.25,4.0,4
28,5.0,6,105,5.0,0.0,5.0,3
20,13.0,12,292,13.0,0.0,13.0,13
3,43.0,24,903,43.0,0.0,43.0,43
22,4.0,3,450,4.0,0.0,4.0,3
10,7.0,6,325,7.0,0.0,7.0,7
8,1.0,6,180,1.0,1.25,1.0,8
2,15.0,12,180,15.0,0.0,15.0,15
9,1.0,4,756,1.0,0.0,1.0,6
8,0.0,4,280,0.0,0.0,0.0,6
6,3.0,12,487,3.0,0.0,3.0,6
2,3.0,12,139,2.0,1.25,3.0,8
23,49.0,10,108,39.0,1.25,49.0,49
9,0.0,6,547,0.0,0.0,0.0,6
28,1.0,4,180,1.0,0.0,1.0,6
28,2.0,4,40,7.0,0.0,2.0,3
20,5.0,12,180,5.0,0.0,5.0,6
2,5.0,14,600,4.0,1.25,5.0,8
1,3.0,3,365,4.0,0.0,3.0,6
1,4.0,3,365,6.0,0.0,4.0,4
23,17.0,20,160,17.0,0.0,17.0,17
19,4.0,6,510,3.0,1.25,4.0,8
23,11.0,8,109,11.0,0.0,11.0,11
1,1.0,3,329,2.0,0.0,1.0,6
20,5.0,6,425,4.0,1.25,5.0,8
19,0.0,12,468,0.0,0.0,0.0,6
21,4.0,3,21,10.0,1.25,4.0,4
8,3.0,10,384,3.0,0.0,3.0,6
8,9.0,5,315,9.0,0.0,9.0,9
6,2.0,16,979,2.0,0.0,2.0,6
1,1.0,3,365,2.0,0.0,1.0,6
19,2.0,6,1460,2.0,0.0,2.0,6
1,3.0,4,1460,4.0,0.0,3.0,6
23,2.0,6,150,2.0,0.0,2.0,3
20,4.0,24,135,4.0,0.0,4.0,6
28,58.0,48,210,58.0,0.0,58.0,58
5,10.0,30,300,8.0,1.25,10.0,10
1,0.0,3,365,0.0,0.0,0.0,6
28,16.0,6,47,24.0,0.0,16.0,16
8,41.0,40,231,41.0,0.0,41.0,41
23,7.0,8,13,32.0,0.0,7.0,7
3,1.0,4,651,1.0,0.0,1.0,6
2,7.0,12,365,7.0,0.0,7.0,7
19,2.0,3,657,2.0,0.0,2.0,6
2,1.0,2,180,1.0,0.0,1.0,6
20,4.0,6,300,4.0,0.0,4.0,6
5,2.0,6,270,2.0,0.0,2.0,6
28,7.0,12,540,7.0,0.0,7.0,7
4,20.0,6,240,20.0,0.0,20.0,20
8,6.0,6,584,6.0,0.0,6.0,6
